OriginAirportCode	DestinationAirportCode	FlightDate	FinalScore	Total Dollar	Total Points	IsDomesticRoute	LastDayOfFare	Monday	Tuesday	Wednesday	Thursday	Friday	Saturday	Sunday
MSY	JFK	12/6/17 9:47	751.7	150.35	5205.6	1	2/8/18 17:46	0	1	1	1	1	1	0
MSY	JFK	12/6/17 9:47	751.7	150.35	5205.6	1	2/8/18 17:46	0	1	1	1	1	1	0
SAV	JFK	12/6/17 17:52	754.95	70.12	5205.6	1	2/14/18 10:18	1	1	1	1	0	1	0
SAV	JFK	12/6/17 17:52	754.95	70.12	5205.6	1	2/14/18 10:18	1	1	1	1	0	1	0
PDX	JFK	12/10/17 22:56	758.52	159.98	5205.6	1	3/28/18 22:37	1	1	1	1	1	0	1
PDX	JFK	12/10/17 22:56	758.52	159.98	5205.6	1	3/28/18 22:37	1	1	1	1	1	0	1
CUN	JFK	12/1/17 12:46	759.21	206.98	5205.6	0	3/28/18 15:23	1	1	1	1	1	0	0
CUN	JFK	12/1/17 12:46	759.21	206.98	5205.6	0	3/28/18 15:23	1	1	1	1	1	0	0
CHS	JFK	12/6/17 10:31	761.98	92.59	5205.6	1	3/7/18 10:03	1	1	1	1	1	1	1
CHS	JFK	12/6/17 10:31	761.98	92.59	5205.6	1	3/7/18 10:03	1	1	1	1	1	1	1
PSP	JFK	1/7/18 21:32	763.3	112.91	5205.6	1	3/28/18 21:19	0	0	1	1	1	0	0
PSP	JFK	1/7/18 21:32	763.3	112.91	5205.6	1	3/28/18 21:19	0	0	1	1	1	0	0
SYR	JFK	12/6/17 11:05	764.16	80.82	5205.6	1	3/27/18 18:32	1	1	1	1	1	1	1
SYR	JFK	12/6/17 11:05	764.16	80.82	5205.6	1	3/27/18 18:32	1	1	1	1	1	1	1
CHS	JFK	12/6/17 10:31	767.56	103.28	5205.6	1	3/28/18 10:05	1	1	1	1	1	1	1
CHS	JFK	12/6/17 10:31	767.56	103.28	5205.6	1	3/28/18 10:05	1	1	1	1	1	1	1
PHX	JFK	12/7/17 22:48	768.72	194.21	5205.6	1	3/28/18 23:33	1	1	1	1	1	1	1
SJC	JFK	12/13/17 21:54	772.48	171.75	5205.6	1	3/28/18 22:07	1	1	1	1	1	0	1
SJC	JFK	12/13/17 21:54	772.48	171.75	5205.6	1	3/28/18 22:07	1	1	1	1	1	0	1
FLL	JFK	12/14/17 7:40	772.48	86.17	5205.6	1	3/7/18 19:42	0	1	1	1	1	1	0
FLL	JFK	12/14/17 7:40	772.48	86.17	5205.6	1	3/7/18 19:42	0	1	1	1	1	1	0
PWM	JFK	12/6/17 5:39	773.16	86.17	5205.6	1	3/27/18 5:37	1	1	1	1	1	1	1
PWM	JFK	12/6/17 5:39	773.16	86.17	5205.6	1	3/27/18 5:37	1	1	1	1	1	1	1
SFO	JFK	12/13/17 20:51	774.64	155.7	5205.6	1	3/28/18 21:10	1	1	1	1	1	1	1
SFO	JFK	12/13/17 20:51	774.64	155.7	5205.6	1	3/28/18 21:10	1	1	1	1	1	1	1
BQN	JFK	1/12/18 6:04	775.84	137.2	5205.6	1	3/9/18 6:02	1	1	1	1	1	1	1
BQN	JFK	1/12/18 6:04	775.84	137.2	5205.6	1	3/9/18 6:02	1	1	1	1	1	1	1
PDX	JFK	12/13/17 22:56	779.31	155.7	5205.6	1	3/28/18 22:37	1	1	1	1	1	0	1
PDX	JFK	12/13/17 22:56	779.31	155.7	5205.6	1	3/28/18 22:37	1	1	1	1	1	0	1
PHX	JFK	12/16/17 22:48	779.31	167.47	5205.6	1	3/4/18 22:49	1	1	1	1	1	1	0
PHX	JFK	12/16/17 22:48	779.31	167.47	5205.6	1	3/4/18 22:49	1	1	1	1	1	1	0
PDX	JFK	1/5/18 22:58	784.16	148.21	5205.6	1	3/28/18 22:37	1	1	1	1	1	0	1
PDX	JFK	1/5/18 22:58	784.16	148.21	5205.6	1	3/28/18 22:37	1	1	1	1	1	0	1
ROC	JFK	12/6/17 15:49	786.03	86.17	5205.6	1	2/13/18 16:31	1	1	1	1	0	1	0
ROC	JFK	12/6/17 15:49	786.03	86.17	5205.6	1	2/13/18 16:31	1	1	1	1	0	1	0
BTV	JFK	12/6/17 5:30	787.06	80.82	5205.6	1	3/27/18 9:22	1	1	1	1	1	1	1
BTV	JFK	12/6/17 5:30	787.06	80.82	5205.6	1	3/27/18 9:22	1	1	1	1	1	1	1
JAX	JFK	12/6/17 5:30	791.08	110.77	5205.6	1	3/28/18 11:22	1	1	1	1	1	1	1
JAX	JFK	12/6/17 5:30	791.08	110.77	5205.6	1	3/28/18 11:22	1	1	1	1	1	1	1
SMF	JFK	12/13/17 23:14	792.64	182.21	5205.6	1	3/11/18 21:49	1	0	1	1	1	1	1
SMF	JFK	12/13/17 23:14	792.64	182.21	5205.6	1	3/11/18 21:49	1	0	1	1	1	1	1
DEN	JFK	12/6/17 23:58	795.9	139.66	5205.6	1	3/28/18 23:59	1	1	1	1	1	1	0
DEN	JFK	12/6/17 23:58	795.9	139.66	5205.6	1	3/28/18 23:59	1	1	1	1	1	1	0
HOU	JFK	1/9/18 11:20	796.95	139.66	5205.6	1	2/14/18 11:20	1	1	1	1	1	1	0
HOU	JFK	1/9/18 11:20	796.95	139.66	5205.6	1	2/14/18 11:20	1	1	1	1	1	1	0
DAB	JFK	12/6/17 12:01	798.27	119.11	5205.6	1	3/28/18 11:32	1	1	1	1	1	1	1
DAB	JFK	12/6/17 12:01	798.27	119.11	5205.6	1	3/28/18 11:32	1	1	1	1	1	1	1
CHS	JFK	12/6/17 10:31	799.15	81.89	5205.6	1	2/14/18 10:03	1	1	1	1	1	1	1
CHS	JFK	12/6/17 10:31	799.15	81.89	5205.6	1	2/14/18 10:03	1	1	1	1	1	1	1
CUN	JFK	12/13/17 12:46	799.15	203.78	5205.6	0	3/28/18 15:23	1	1	1	1	1	0	0
CUN	JFK	12/14/17 12:46	799.15	203.78	5205.6	0	3/28/18 15:23	1	1	1	1	1	0	0
PHX	JFK	12/13/17 22:48	799.25	180.31	5205.6	1	3/28/18 23:33	1	1	1	1	1	1	1
PHX	JFK	12/13/17 22:48	799.25	180.31	5205.6	1	3/28/18 23:33	1	1	1	1	1	1	1
HOU	JFK	1/9/18 11:20	801.83	152.49	5205.6	1	3/28/18 11:10	1	1	1	1	1	1	0
HOU	JFK	1/9/18 11:20	801.83	152.49	5205.6	1	3/28/18 11:10	1	1	1	1	1	1	0
CHS	JFK	12/6/17 10:31	802.41	80.82	5205.6	1	2/14/18 10:03	1	1	1	1	0	1	1
CHS	JFK	12/6/17 10:31	802.41	80.82	5205.6	1	2/14/18 10:03	1	1	1	1	0	1	1
DAB	JFK	12/6/17 12:01	802.41	108.4	5205.6	1	3/28/18 11:32	1	1	1	1	1	1	0
DAB	JFK	12/6/17 12:01	802.41	108.4	5205.6	1	3/28/18 11:32	1	1	1	1	1	1	0
DEN	JFK	12/6/17 23:58	802.41	138.59	5205.6	1	3/28/18 23:59	1	1	1	1	1	1	0
DEN	JFK	12/6/17 23:58	802.41	138.59	5205.6	1	3/28/18 23:59	1	1	1	1	1	1	0
SJC	JFK	1/8/18 22:45	803.79	139.66	5205.6	1	3/28/18 22:07	1	1	1	1	1	0	1
SJC	JFK	1/8/18 22:45	803.79	139.66	5205.6	1	3/28/18 22:07	1	1	1	1	1	0	1
SMF	JFK	12/13/17 23:14	812.64	203.61	5205.6	1	3/28/18 23:26	1	1	1	1	1	1	1
SMF	JFK	12/13/17 23:14	812.64	203.61	5205.6	1	3/28/18 23:26	1	1	1	1	1	1	1
AUS	JFK	1/4/18 6:00	815.87	141.8	5205.6	1	3/7/18 6:00	1	1	1	1	1	1	1
AUS	JFK	1/4/18 6:00	815.87	141.8	5205.6	1	3/7/18 6:00	1	1	1	1	1	1	1
TPA	JFK	12/6/17 21:26	821.41	124.68	5205.6	1	3/7/18 22:05	1	1	1	1	0	1	0
TPA	JFK	12/6/17 21:26	821.41	124.68	5205.6	1	3/7/18 22:05	1	1	1	1	0	1	0
HOU	JFK	12/19/17 11:30	821.41	155.7	5205.6	1	3/28/18 11:10	1	1	1	1	1	1	0
HOU	JFK	12/19/17 11:30	821.41	155.7	5205.6	1	3/28/18 11:10	1	1	1	1	1	1	0
PWM	JFK	12/16/17 5:34	824.46	64.77	5205.6	1	2/14/18 15:14	1	1	1	1	1	1	1
PWM	JFK	12/16/17 5:34	824.46	64.77	5205.6	1	2/14/18 15:14	1	1	1	1	1	1	1
DAB	JFK	12/6/17 12:01	825.48	129.79	5205.6	1	3/28/18 11:32	1	1	1	1	1	1	1
DAB	JFK	12/6/17 12:01	825.48	129.79	5205.6	1	3/28/18 11:32	1	1	1	1	1	1	1
SJC	JFK	12/13/17 21:54	833.59	155.7	5205.6	1	3/28/18 22:07	1	1	1	1	1	0	1
SJC	JFK	12/13/17 21:54	833.59	155.7	5205.6	1	3/28/18 22:07	1	1	1	1	1	0	1
AUS	JFK	1/9/18 6:00	836.95	118.26	5205.6	1	2/14/18 6:00	1	1	1	1	0	1	0
AUS	JFK	1/9/18 6:00	836.95	118.26	5205.6	1	2/14/18 6:00	1	1	1	1	0	1	0
AUS	JFK	12/6/17 5:45	842.26	161.05	5205.6	1	3/28/18 5:45	1	1	1	1	1	1	1
AUS	JFK	12/6/17 5:45	842.26	161.05	5205.6	1	3/28/18 5:45	1	1	1	1	1	1	1
SEA	JFK	12/13/17 22:50	847.87	145.02	5205.6	1	3/7/18 22:29	1	1	1	0	1	1	0
SEA	JFK	12/13/17 22:50	847.87	145.02	5205.6	1	3/7/18 22:29	1	1	1	0	1	1	0
ROC	JFK	12/6/17 15:49	850.56	91.52	5205.6	1	3/27/18 15:58	1	1	1	1	1	1	1
ROC	JFK	12/6/17 15:49	850.56	91.52	5205.6	1	3/27/18 15:58	1	1	1	1	1	1	1
LAS	JFK	12/13/17 22:02	850.74	161.05	5205.6	1	3/28/18 7:00	1	1	1	1	1	1	1
LAS	JFK	12/13/17 22:02	850.74	161.05	5205.6	1	3/28/18 7:00	1	1	1	1	1	1	1
DEN	JFK	12/6/17 23:58	851.13	128.96	5205.6	1	3/27/18 23:59	1	1	1	1	1	1	0
DEN	JFK	12/6/17 23:58	851.13	128.96	5205.6	1	3/27/18 23:59	1	1	1	1	1	1	0
SEA	JFK	12/9/17 22:49	853.96	177.1	5205.6	1	3/12/18 22:29	1	1	1	1	1	1	1
SEA	JFK	12/9/17 22:49	853.96	177.1	5205.6	1	3/12/18 22:29	1	1	1	1	1	1	1
LAS	JFK	12/13/17 22:02	853.96	148.21	5205.6	1	3/28/18 7:00	1	1	1	1	1	1	0
LAS	JFK	12/13/17 22:02	853.96	148.21	5205.6	1	3/28/18 7:00	1	1	1	1	1	1	0
RDU	JFK	1/4/18 19:21	854.76	112.91	5205.6	1	3/28/18 20:21	1	1	1	1	1	1	1
RDU	JFK	1/4/18 19:21	854.76	112.91	5205.6	1	3/28/18 20:21	1	1	1	1	1	1	1
OAK	JFK	1/7/18 22:09	860.53	139.66	5205.6	1	3/26/18 22:07	1	0	0	1	1	0	1
OAK	JFK	1/7/18 22:09	860.53	139.66	5205.6	1	3/26/18 22:07	1	0	0	1	1	0	1
SEA	JFK	12/9/17 22:49	870.34	171.75	5205.6	1	3/12/18 22:29	1	1	1	1	1	1	1
SEA	JFK	12/9/17 22:49	870.34	171.75	5205.6	1	3/12/18 22:29	1	1	1	1	1	1	1
BUR	JFK	12/9/17 21:30	871.7	195.49	5205.6	1	3/28/18 21:42	1	1	1	1	1	1	1
BUR	JFK	12/9/17 21:30	871.7	195.49	5205.6	1	3/28/18 21:42	1	1	1	1	1	1	1
SFO	JFK	12/13/17 20:51	871.7	139.66	5205.6	1	3/28/18 21:10	1	1	1	1	1	1	1
SFO	JFK	12/13/17 20:51	871.7	139.66	5205.6	1	3/28/18 21:10	1	1	1	1	1	1	1
LAS	JFK	12/7/17 23:59	878.83	164.26	5205.6	1	3/28/18 7:00	1	1	1	1	1	1	1
LAS	JFK	12/7/17 23:59	878.83	164.26	5205.6	1	3/28/18 7:00	1	1	1	1	1	1	1
ABQ	JFK	12/8/17 23:59	882.39	150.35	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
ABQ	JFK	12/8/17 23:59	882.39	150.35	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
AUS	JFK	1/4/18 6:00	884.33	145.02	5205.6	1	3/28/18 5:45	1	1	1	1	1	1	1
AUS	JFK	1/4/18 6:00	884.33	145.02	5205.6	1	3/28/18 5:45	1	1	1	1	1	1	1
TPA	JFK	12/6/17 21:26	886.68	130.03	5205.6	1	3/28/18 15:20	1	1	1	1	1	1	1
TPA	JFK	12/6/17 21:26	886.68	130.03	5205.6	1	3/28/18 15:20	1	1	1	1	1	1	1
CLT	JFK	12/6/17 10:41	892.86	129.17	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
CLT	JFK	12/6/17 10:41	892.86	129.17	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
AUS	JFK	1/4/18 6:00	897.49	139.66	5205.6	1	2/14/18 6:00	1	1	1	1	1	1	1
AUS	JFK	1/4/18 6:00	897.49	139.66	5205.6	1	2/14/18 6:00	1	1	1	1	1	1	1
ABQ	JFK	12/15/17 23:59	905.2	119.11	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
ABQ	JFK	12/15/17 23:59	905.2	119.11	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
PSP	JFK	1/7/18 21:32	914.34	128.96	5205.6	1	3/28/18 21:19	1	1	1	1	1	1	0
PSP	JFK	1/7/18 21:32	914.34	128.96	5205.6	1	3/28/18 21:19	1	1	1	1	1	1	0
PSP	JFK	12/13/17 22:45	922.64	161.05	5205.6	1	3/28/18 21:19	1	1	1	1	1	1	1
PSP	JFK	12/13/17 22:45	922.64	161.05	5205.6	1	3/28/18 21:19	1	1	1	1	1	1	1
SEA	JFK	12/13/17 22:50	940.94	161.05	5205.6	1	3/12/18 22:29	1	1	1	1	1	1	1
SEA	JFK	12/13/17 22:50	940.94	161.05	5205.6	1	3/12/18 22:29	1	1	1	1	1	1	1
BUR	JFK	12/13/17 21:30	941.39	179.45	5205.6	1	3/28/18 21:42	1	1	1	1	1	1	1
BUR	JFK	12/13/17 21:30	941.39	179.45	5205.6	1	3/28/18 21:42	1	1	1	1	1	1	1
ABQ	JFK	12/15/17 23:59	941.39	135.14	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
ABQ	JFK	12/15/17 23:59	941.39	135.14	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
BUR	JFK	12/13/17 21:30	951.93	147.35	5205.6	1	3/7/18 21:38	1	1	1	1	1	1	1
BUR	JFK	12/13/17 21:30	951.93	147.35	5205.6	1	3/7/18 21:38	1	1	1	1	1	1	1
BUR	JFK	12/13/17 21:30	955.46	163.4	5205.6	1	3/15/18 21:38	1	1	1	1	1	1	1
BUR	JFK	12/13/17 21:30	955.46	163.4	5205.6	1	3/15/18 21:38	1	1	1	1	1	1	1
PSP	JFK	12/13/17 22:45	964.73	145.02	5205.6	1	3/28/18 21:19	1	1	1	1	1	1	1
PSP	JFK	12/13/17 22:45	964.73	145.02	5205.6	1	3/28/18 21:19	1	1	1	1	1	1	1
ABQ	JFK	1/8/18 23:58	972.82	87	5205.6	1	3/28/18 23:52	1	1	1	1	1	0	1
ABQ	JFK	1/8/18 23:58	972.82	87	5205.6	1	3/28/18 23:52	1	1	1	1	1	0	1
ABQ	JFK	1/5/18 23:58	987.8	103.05	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
ABQ	JFK	1/5/18 23:58	987.8	103.05	5205.6	1	3/28/18 23:52	1	1	1	1	1	1	1
CLT	JFK	12/18/17 20:00	1037.16	120.61	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
CLT	JFK	12/18/17 20:00	1037.16	120.61	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
CLT	JFK	12/18/17 20:00	1106.87	103.49	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
CLT	JFK	12/18/17 20:00	1106.87	103.49	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
CLT	JFK	12/24/17 20:00	1162.32	101.35	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
CLT	JFK	12/24/17 20:00	1162.32	101.35	5205.6	1	3/27/18 20:19	1	1	1	1	1	1	1
FLL	KIN	12/5/17 14:17	0	269.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
FLL	KIN	12/5/17 14:17	0	269.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
JFK	KIN	12/2/17 21:06	0.78	351.2	5205.6	0	3/28/18 20:57	1	1	1	1	1	1	1
JFK	KIN	12/2/17 21:06	0.78	351.2	5205.6	0	3/28/18 20:57	1	1	1	1	1	1	1
FLL	KIN	1/8/18 6:45	0.8	249.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
FLL	KIN	1/8/18 6:45	0.8	249.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
JFK	KIN	12/2/17 21:06	3.21	331.2	5205.6	0	3/28/18 20:57	1	1	1	1	1	1	1
JFK	KIN	12/2/17 21:06	3.21	331.2	5205.6	0	3/28/18 20:57	1	1	1	1	1	1	1
FLL	KIN	1/11/18 6:45	6.9	229.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
FLL	KIN	1/11/18 6:45	6.9	229.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
JFK	KIN	1/8/18 22:00	19.55	305.2	5205.6	0	3/27/18 6:01	1	1	1	1	1	1	1
JFK	KIN	1/8/18 22:00	19.55	305.2	5205.6	0	3/27/18 6:01	1	1	1	1	1	1	1
FLL	KIN	1/12/18 6:45	25.53	214.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
FLL	KIN	1/12/18 6:45	25.53	214.2	5205.6	0	3/28/18 6:49	1	1	1	1	1	1	1
JFK	KIN	1/15/18 6:02	54.18	285.2	5205.6	0	3/27/18 6:01	1	1	1	1	1	1	1
JFK	KIN	1/15/18 6:02	54.18	285.2	5205.6	0	3/27/18 6:01	1	1	1	1	1	1	1
JFK	KIN	1/17/18 22:00	128.88	259.2	5205.6	0	2/6/18 6:02	1	1	1	0	0	1	1
JFK	KIN	1/17/18 22:00	128.88	259.2	5205.6	0	2/6/18 6:02	1	1	1	0	0	1	1
FLL	KIN	1/16/18 6:45	253.69	177.2	5205.6	0	3/27/18 6:49	1	1	1	1	1	1	1
FLL	KIN	1/16/18 6:45	253.69	177.2	5205.6	0	3/27/18 6:49	1	1	1	1	1	1	1
JFK	LAS	1/16/18 19:16	258.63	130.03	5205.6	1	2/14/18 7:30	0	1	1	0	0	0	0
JFK	LAS	1/16/18 19:16	258.63	130.03	5205.6	1	2/14/18 7:30	0	1	1	0	0	0	0
LGB	LAS	12/20/17 7:18	359.22	55.14	5205.6	1	1/23/18 18:45	0	1	1	0	0	0	0
LGB	LAS	12/20/17 7:18	359.22	55.14	5205.6	1	1/23/18 18:45	0	1	1	0	0	0	0
LGB	LAS	11/29/17 15:07	441.11	75.47	5205.6	1	3/28/18 18:43	1	1	1	1	0	1	1
LGB	LAS	11/29/17 15:07	441.11	75.47	5205.6	1	3/28/18 18:43	1	1	1	1	0	1	1
LGB	LAS	11/29/17 15:07	515.54	70.12	5205.6	1	3/28/18 18:43	1	1	1	1	0	1	1
LGB	LAS	11/29/17 15:07	515.54	70.12	5205.6	1	3/28/18 18:43	1	1	1	1	0	1	1
LGB	LAS	11/29/17 15:07	534.26	56.21	5205.6	1	1/23/18 18:45	1	1	1	1	0	1	1
LGB	LAS	11/29/17 15:07	534.26	56.21	5205.6	1	1/23/18 18:45	1	1	1	1	0	1	1
LGB	LAS	11/29/17 15:07	604.8	64.77	5205.6	1	3/28/18 18:43	1	1	1	1	0	1	1
LGB	LAS	11/29/17 15:07	604.8	64.77	5205.6	1	3/28/18 18:43	1	1	1	1	0	1	1
JFK	LAS	1/10/18 20:45	667.2	140.73	5205.6	1	3/7/18 21:30	0	1	1	0	0	1	0
JFK	LAS	1/10/18 20:45	667.2	140.73	5205.6	1	3/7/18 21:30	0	1	1	0	0	1	0
FLL	LAS	1/16/18 19:19	703.2	132.17	5205.6	1	3/28/18 20:28	1	1	1	0	1	0	0
FLL	LAS	1/16/18 19:19	703.2	132.17	5205.6	1	3/28/18 20:28	1	1	1	0	1	0	0
BOS	LAS	12/2/17 20:12	723.69	227.14	5205.6	1	3/28/18 20:50	1	1	1	1	1	1	1
BOS	LAS	12/2/17 20:12	723.69	227.14	5205.6	1	3/28/18 20:50	1	1	1	1	1	1	1
BOS	LAS	12/2/17 20:12	752.85	193.98	5205.6	1	3/28/18 20:50	1	1	1	0	1	1	1
BOS	LAS	12/2/17 20:12	752.85	193.98	5205.6	1	3/28/18 20:50	1	1	1	0	1	1	1
BOS	LAS	12/2/17 20:12	786.76	204.68	5205.6	1	3/28/18 20:50	1	1	1	1	1	1	1
BOS	LAS	12/2/17 20:12	786.76	204.68	5205.6	1	3/28/18 20:50	1	1	1	1	1	1	1
FLL	LAS	12/1/17 19:10	819.14	183.52	5205.6	1	3/28/18 20:28	1	1	1	1	1	1	1
FLL	LAS	12/1/17 19:10	819.14	183.52	5205.6	1	3/28/18 20:28	1	1	1	1	1	1	1
FLL	LAS	12/21/17 19:05	824.46	164.26	5205.6	1	3/28/18 20:28	1	1	1	1	1	1	1
FLL	LAS	12/21/17 19:05	824.46	164.26	5205.6	1	3/28/18 20:28	1	1	1	1	1	1	1
BOS	LAS	12/2/17 20:12	842.26	198.26	5205.6	1	3/28/18 20:50	1	1	1	1	1	1	1
BOS	LAS	12/2/17 20:12	842.26	198.26	5205.6	1	3/28/18 20:50	1	1	1	1	1	1	1
JFK	LAS	12/13/17 8:44	853.96	148.21	5205.6	1	3/27/18 21:30	1	1	1	1	1	1	1
JFK	LAS	12/13/17 8:44	853.96	148.21	5205.6	1	3/27/18 21:30	1	1	1	1	1	1	1
BOS	LAS	1/10/18 20:45	853.96	171.51	5205.6	1	3/28/18 20:50	1	1	1	0	1	1	1
BOS	LAS	1/10/18 20:45	853.96	171.51	5205.6	1	3/28/18 20:50	1	1	1	0	1	1	1
FLL	LAS	12/1/17 19:10	858.47	167.47	5205.6	1	3/28/18 20:28	1	1	1	1	1	1	1
FLL	LAS	12/1/17 19:10	858.47	167.47	5205.6	1	3/28/18 20:28	1	1	1	1	1	1	1
JFK	LAS	12/8/17 19:50	878.83	164.26	5205.6	1	3/27/18 21:30	1	1	1	1	1	1	1
JFK	LAS	12/8/17 19:50	878.83	164.26	5205.6	1	3/27/18 21:30	1	1	1	1	1	1	1
JFK	LAS	12/13/17 8:44	889.41	161.05	5205.6	1	3/27/18 21:30	1	1	1	1	1	1	1
JFK	LAS	12/13/17 8:44	889.41	161.05	5205.6	1	3/27/18 21:30	1	1	1	1	1	1	1
FLL	LAS	12/21/17 19:05	930.71	145.02	5205.6	1	3/28/18 20:28	1	1	1	1	1	0	1
FLL	LAS	12/21/17 19:05	930.71	145.02	5205.6	1	3/28/18 20:28	1	1	1	1	1	0	1
MCO	LAX	1/16/18 20:13	42.77	106.49	5205.6	1	2/21/18 20:23	1	1	1	1	1	1	1
MCO	LAX	1/16/18 20:13	42.77	106.49	5205.6	1	2/21/18 20:23	1	1	1	1	1	1	1
MCO	LAX	1/16/18 20:13	45.16	85.1	5205.6	1	2/21/18 20:23	1	1	1	1	1	1	1
MCO	LAX	1/16/18 20:13	45.16	85.1	5205.6	1	2/21/18 20:23	1	1	1	1	1	1	1
BOS	LAX	12/6/17 21:20	270.96	128.96	5205.6	1	12/13/17 21:20	1	1	1	1	1	1	1
BOS	LAX	12/6/17 21:20	270.96	128.96	5205.6	1	12/13/17 21:20	1	1	1	1	1	1	1
JFK	LAX	12/6/17 5:50	319.24	203.84	5205.6	1	3/27/18 19:33	1	1	1	1	1	1	1
JFK	LAX	12/6/17 5:50	319.24	203.84	5205.6	1	3/27/18 19:33	1	1	1	1	1	1	1
JFK	LAX	12/6/17 5:50	354.77	198.49	5205.6	1	3/27/18 19:33	1	1	1	1	1	1	1
JFK	LAX	12/6/17 5:50	354.77	198.49	5205.6	1	3/27/18 19:33	1	1	1	1	1	1	1
JFK	LAX	12/6/17 5:50	453.99	182.45	5205.6	1	3/27/18 19:33	1	1	1	1	1	1	1
JFK	LAX	12/6/17 5:50	453.99	182.45	5205.6	1	3/27/18 19:33	1	1	1	1	1	1	1
JFK	LAX	12/13/17 16:30	550.32	139.66	5205.6	1	3/7/18 18:15	0	1	1	0	0	1	0
JFK	LAX	12/13/17 16:30	550.32	139.66	5205.6	1	3/7/18 18:15	0	1	1	0	0	1	0
BUF	LAX	12/7/17 18:50	558.49	171.75	5205.6	1	3/28/18 18:31	1	0	1	1	1	1	1
BUF	LAX	12/7/17 18:50	558.49	171.75	5205.6	1	3/28/18 18:31	1	0	1	1	1	1	1
FLL	LAX	12/1/17 9:17	572.47	166.4	5205.6	1	3/21/18 17:09	0	1	1	1	1	1	0
FLL	LAX	12/1/17 9:17	572.47	166.4	5205.6	1	3/21/18 17:09	0	1	1	1	1	1	0
JFK	LAX	12/6/17 5:50	593.4	166.4	5205.6	1	3/26/18 22:49	1	1	1	1	1	1	1
JFK	LAX	12/6/17 5:50	593.4	166.4	5205.6	1	3/26/18 22:49	1	1	1	1	1	1	1
FLL	LAX	11/30/17 9:17	594.84	183.52	5205.6	1	3/21/18 17:09	1	1	1	1	1	1	1
FLL	LAX	11/30/17 9:17	594.84	183.52	5205.6	1	3/21/18 17:09	1	1	1	1	1	1	1
BUF	LAX	12/7/17 18:50	604.68	160.82	5205.6	1	3/28/18 18:31	1	0	1	1	1	1	1
BUF	LAX	12/7/17 18:50	604.68	160.82	5205.6	1	3/28/18 18:31	1	0	1	1	1	1	1
FLL	LAX	1/10/18 9:24	608.88	119.33	5205.6	1	3/7/18 17:09	0	1	1	1	1	0	0
FLL	LAX	1/10/18 9:24	608.88	119.33	5205.6	1	3/7/18 17:09	0	1	1	1	1	0	0
MCO	LAX	12/13/17 18:52	630.48	128.96	5205.6	1	2/21/18 20:23	0	1	1	1	0	0	0
MCO	LAX	12/13/17 18:52	630.48	128.96	5205.6	1	2/21/18 20:23	0	1	1	1	0	0	0
BUF	LAX	1/12/18 18:46	644.08	119.11	5205.6	1	2/12/18 18:46	1	0	0	1	1	0	1
BUF	LAX	1/12/18 18:46	644.08	119.11	5205.6	1	2/12/18 18:46	1	0	0	1	1	0	1
BUF	LAX	12/7/17 18:50	656.77	155.7	5205.6	1	3/27/18 18:31	1	0	0	1	1	1	1
BUF	LAX	12/7/17 18:50	656.77	155.7	5205.6	1	3/27/18 18:31	1	0	0	1	1	1	1
FLL	LAX	12/13/17 9:17	673.36	136.45	5205.6	1	3/7/18 17:09	0	1	1	1	1	0	0
FLL	LAX	12/13/17 9:17	673.36	136.45	5205.6	1	3/7/18 17:09	0	1	1	1	1	0	0
BUF	LAX	1/12/18 18:46	680.33	146.91	5205.6	1	3/27/18 18:31	1	0	0	1	1	1	1
BOS	LAX	12/6/17 21:20	691.44	139.66	5205.6	1	2/28/18 21:33	0	1	1	0	0	1	0
BOS	LAX	12/6/17 21:20	691.44	139.66	5205.6	1	2/28/18 21:33	0	1	1	0	0	1	0
BUF	LAX	1/12/18 18:46	698.41	143.7	5205.6	1	3/27/18 18:31	1	0	0	1	1	1	1
FLL	LAX	12/1/17 9:17	701.95	140.73	5205.6	1	3/7/18 17:09	0	1	1	1	1	1	0
FLL	LAX	12/1/17 9:17	701.95	140.73	5205.6	1	3/7/18 17:09	0	1	1	1	1	1	0
